series_id,year,month,value,mom_growth,yoy_growth,series_name
LNS11300000,1986,M01,64.9,,,Labor Force Participation Rate
LNS11300000,1986,M02,65.0,0.001541,,Labor Force Participation Rate
LNS11300000,1986,M03,65.1,0.001538,,Labor Force Participation Rate
LNS11300000,1986,M04,65.1,0.0,,Labor Force Participation Rate
LNS11300000,1986,M05,65.2,0.001536,,Labor Force Participation Rate
LNS11300000,1986,M06,65.4,0.003067,,Labor Force Participation Rate
LNS11300000,1986,M07,65.4,0.0,,Labor Force Participation Rate
LNS11300000,1986,M08,65.3,-0.001529,,Labor Force Participation Rate
LNS11300000,1986,M09,65.4,0.001531,,Labor Force Participation Rate
LNS11300000,1986,M10,65.4,0.0,,Labor Force Participation Rate
LNS11300000,1986,M11,65.4,0.0,,Labor Force Participation Rate
LNS11300000,1986,M12,65.3,-0.001529,,Labor Force Participation Rate
LNS11300000,1987,M01,65.4,0.001531,0.007704,Labor Force Participation Rate
LNS11300000,1987,M02,65.5,0.001529,0.007692,Labor Force Participation Rate
LNS11300000,1987,M03,65.5,0.0,0.006144,Labor Force Participation Rate
LNS11300000,1987,M04,65.4,-0.001527,0.004608,Labor Force Participation Rate
LNS11300000,1987,M05,65.7,0.004587,0.007669,Labor Force Participation Rate
LNS11300000,1987,M06,65.5,-0.003044,0.001529,Labor Force Participation Rate
LNS11300000,1987,M07,65.6,0.001527,0.003058,Labor Force Participation Rate
LNS11300000,1987,M08,65.7,0.001524,0.006126,Labor Force Participation Rate
LNS11300000,1987,M09,65.5,-0.003044,0.001529,Labor Force Participation Rate
LNS11300000,1987,M10,65.7,0.003053,0.004587,Labor Force Participation Rate
LNS11300000,1987,M11,65.7,0.0,0.004587,Labor Force Participation Rate
LNS11300000,1987,M12,65.7,0.0,0.006126,Labor Force Participation Rate
LNS11300000,1988,M01,65.8,0.001522,0.006116,Labor Force Participation Rate
LNS11300000,1988,M02,65.9,0.00152,0.006107,Labor Force Participation Rate
LNS11300000,1988,M03,65.7,-0.003035,0.003053,Labor Force Participation Rate
LNS11300000,1988,M04,65.8,0.001522,0.006116,Labor Force Participation Rate
LNS11300000,1988,M05,65.7,-0.00152,0.0,Labor Force Participation Rate
LNS11300000,1988,M06,65.8,0.001522,0.00458,Labor Force Participation Rate
LNS11300000,1988,M07,65.9,0.00152,0.004573,Labor Force Participation Rate
LNS11300000,1988,M08,66.1,0.003035,0.006088,Labor Force Participation Rate
LNS11300000,1988,M09,65.9,-0.003026,0.006107,Labor Force Participation Rate
LNS11300000,1988,M10,66.0,0.001517,0.004566,Labor Force Participation Rate
LNS11300000,1988,M11,66.2,0.00303,0.00761,Labor Force Participation Rate
LNS11300000,1988,M12,66.1,-0.001511,0.006088,Labor Force Participation Rate
LNS11300000,1989,M01,66.5,0.006051,0.010638,Labor Force Participation Rate
LNS11300000,1989,M02,66.3,-0.003008,0.00607,Labor Force Participation Rate
LNS11300000,1989,M03,66.3,0.0,0.009132,Labor Force Participation Rate
LNS11300000,1989,M04,66.4,0.001508,0.009119,Labor Force Participation Rate
LNS11300000,1989,M05,66.3,-0.001506,0.009132,Labor Force Participation Rate
LNS11300000,1989,M06,66.5,0.003017,0.010638,Labor Force Participation Rate
LNS11300000,1989,M07,66.5,0.0,0.009105,Labor Force Participation Rate
LNS11300000,1989,M08,66.5,0.0,0.006051,Labor Force Participation Rate
LNS11300000,1989,M09,66.4,-0.001504,0.007587,Labor Force Participation Rate
LNS11300000,1989,M10,66.5,0.001506,0.007576,Labor Force Participation Rate
LNS11300000,1989,M11,66.6,0.001504,0.006042,Labor Force Participation Rate
LNS11300000,1989,M12,66.5,-0.001502,0.006051,Labor Force Participation Rate
LNS11300000,1990,M01,66.8,0.004511,0.004511,Labor Force Participation Rate
